attrs,values
units,"m s-1"
model_var,""
dtime_units,"hour"
level_type,"isobaric"
time_type,"UT"
time_bounds,"['[', '0', ',', ' ', '0', ']']"
level,time,dtime,id,lon,lat,wind_speed,percentile
0.00000000,2023-02-20 06:00:00,6,99122,1.29600000,52.93299866,6.87819862,50.00000000
0.00000000,2023-02-20 06:00:00,6,99123,0.10300000,52.24499893,5.36450768,50.00000000
0.00000000,2023-02-20 06:00:00,6,99124,0.56900001,52.25999832,5.59855318,50.00000000
0.00000000,2023-02-20 06:00:00,6,99125,-4.37200022,57.46099854,4.39637566,50.00000000
0.00000000,2023-02-20 06:00:00,6,99126,0.46200001,51.07699966,3.14537215,50.00000000
0.00000000,2023-02-20 06:00:00,6,99127,0.43200001,51.73300171,4.61775732,50.00000000
0.00000000,2023-02-20 06:00:00,6,99128,-2.21900010,51.60599899,5.34135199,50.00000000
0.00000000,2023-02-20 06:00:00,6,99129,-2.51699996,55.35800171,4.48921013,50.00000000
0.00000000,2023-02-20 06:00:00,6,99130,-5.82999992,54.24499893,3.63272476,50.00000000
0.00000000,2023-02-20 06:00:00,6,99131,-6.96600008,54.88499832,6.58886576,50.00000000
0.00000000,2023-02-20 06:00:00,6,99132,-4.48400021,57.32899857,2.88759398,50.00000000
0.00000000,2023-02-20 06:00:00,6,99133,-2.21300006,57.18700027,4.43401051,50.00000000
0.00000000,2023-02-20 06:00:00,6,99134,-4.22599983,55.60100174,7.00199080,50.00000000
0.00000000,2023-02-20 06:00:00,6,99135,-4.90999985,55.74800110,3.99293113,50.00000000
0.00000000,2023-02-20 06:00:00,6,99136,0.65600002,52.82400131,5.58827353,50.00000000
0.00000000,2023-02-20 06:00:00,6,99137,-3.45799994,54.64899826,5.44794369,50.00000000
0.00000000,2023-02-20 06:00:00,6,99138,-3.26699996,51.78300095,4.85298395,50.00000000
0.00000000,2023-02-20 06:00:00,6,99139,-0.17800000,51.56000137,3.87056375,50.00000000
0.00000000,2023-02-20 06:00:00,6,99141,-1.95299995,51.94800186,4.39056730,50.00000000
0.00000000,2023-02-20 06:00:00,6,99142,-0.42100000,54.27299881,7.06878090,50.00000000
0.00000000,2023-02-20 06:00:00,6,99143,-3.07900000,54.61999893,4.37243748,50.00000000
0.00000000,2023-02-20 06:00:00,6,99144,-7.56099987,54.18899918,4.11860752,50.00000000
0.00000000,2023-02-20 06:00:00,6,99145,-3.21900010,57.03749847,3.50147796,50.00000000
0.00000000,2023-02-20 06:00:00,6,99146,-1.93299997,52.25000000,4.84751034,50.00000000
0.00000000,2023-02-20 06:00:00,6,99147,-5.65000010,54.56700134,4.15354395,50.00000000
0.00000000,2023-02-20 06:00:00,6,99148,1.28299999,52.16699982,5.18738127,50.00000000
0.00000000,2023-02-20 06:00:00,6,99149,-1.63300002,52.73300171,5.35715628,50.00000000
0.00000000,2023-02-20 06:00:00,6,99150,-4.01700020,52.43299866,3.90018439,50.00000000
0.00000000,2023-02-20 06:00:00,6,99151,-0.88300002,53.40000153,5.49167442,50.00000000
0.00000000,2023-02-20 06:00:00,6,99152,-2.78299999,54.66699982,4.73811674,50.00000000
0.00000000,2023-02-20 06:00:00,6,99153,-5.01700020,58.06700134,6.71209145,50.00000000
0.00000000,2023-02-20 06:00:00,6,99154,0.03300000,51.06700134,3.51965642,50.00000000
0.00000000,2023-02-20 06:00:00,6,99155,-2.43300009,52.78300095,5.14387321,50.00000000
0.00000000,2023-02-20 06:00:00,6,99157,-1.33299994,51.00000000,2.16935277,50.00000000
0.00000000,2023-02-20 06:00:00,6,99158,-1.39999998,52.61700058,5.25329590,50.00000000
0.00000000,2023-02-20 06:00:00,6,99159,-1.95879996,50.61360168,2.64699650,50.00000000
0.00000000,2023-02-20 06:00:00,6,99160,-3.18300009,51.48300171,4.06478977,50.00000000
0.00000000,2023-02-20 06:00:00,6,99161,0.63300002,52.08300018,5.08956957,50.00000000
0.00000000,2023-02-20 06:00:00,6,99162,-1.39999998,53.63299942,5.66224861,50.00000000
0.00000000,2023-02-20 06:00:00,6,99163,-4.15000010,52.91699982,5.07271290,50.00000000
0.00000000,2023-02-20 06:00:00,6,99164,-2.95000005,52.58300018,5.13185930,50.00000000
0.00000000,2023-02-20 06:00:00,6,99166,-1.39999998,52.00000000,4.84497690,50.00000000
0.00000000,2023-02-20 06:00:00,6,99167,-2.10130000,54.30830002,6.42023516,50.00000000
0.00000000,2023-02-20 06:00:00,6,99168,-6.90000010,57.78300095,4.82007790,50.00000000
0.00000000,2023-02-20 06:00:00,6,99169,-2.76699996,53.84999847,5.25035810,50.00000000
0.00000000,2023-02-20 06:00:00,6,99170,-3.45029998,52.21530151,2.26364064,50.00000000
0.00000000,2023-02-20 06:00:00,6,99171,-1.76699996,53.81700134,6.54589939,50.00000000
0.00000000,2023-02-20 06:00:00,6,99172,-2.78299999,54.26699829,3.71778917,50.00000000
0.00000000,2023-02-20 06:00:00,6,99173,-1.78299999,54.46699905,5.47806168,50.00000000
0.00000000,2023-02-20 06:00:00,6,99174,-4.68300009,51.98300171,4.09190369,50.00000000
0.00000000,2023-02-20 06:00:00,6,99175,-6.00000000,54.81700134,5.04313183,50.00000000
0.00000000,2023-02-20 06:00:00,6,99176,-2.91700006,51.71699905,1.53144777,50.00000000
0.00000000,2023-02-20 06:00:00,6,99177,-1.76699996,54.06700134,8.49828815,50.00000000
0.00000000,2023-02-20 06:00:00,6,99178,-0.64999998,53.63299942,6.16746712,50.00000000
0.00000000,2023-02-20 06:00:00,6,99179,-2.51699996,53.08300018,4.21221304,50.00000000
0.00000000,2023-02-20 06:00:00,6,99180,-3.21700001,55.96699905,4.81416750,50.00000000
0.00000000,2023-02-20 06:00:00,6,99182,0.60000002,51.13299942,3.40315557,50.00000000
0.00000000,2023-02-20 06:00:00,6,99183,-0.93300003,51.43299866,4.16282988,50.00000000
0.00000000,2023-02-20 06:00:00,6,99184,-4.91699982,51.86700058,3.85355353,50.00000000
0.00000000,2023-02-20 06:00:00,6,99185,-0.41700000,50.93299866,2.99977279,50.00000000
0.00000000,2023-02-20 06:00:00,6,99186,-2.57900000,55.23400116,3.22336268,50.00000000
0.00000000,2023-02-20 06:00:00,6,99187,-2.84999990,54.08300018,7.22976542,50.00000000
0.00000000,2023-02-20 06:00:00,6,99188,-6.51700020,55.23300171,4.32921934,50.00000000
0.00000000,2023-02-20 06:00:00,6,99189,-1.60000002,52.20000076,4.99581814,50.00000000
0.00000000,2023-02-20 06:00:00,6,99190,-4.54479980,50.82799911,2.83538532,50.00000000
0.00000000,2023-02-20 06:00:00,6,99191,-5.37349987,57.18159866,2.40732908,50.00000000
0.00000000,2023-02-20 06:00:00,6,99192,-1.01699996,52.04999924,4.39217138,50.00000000
0.00000000,2023-02-20 06:00:00,6,99193,-4.95739985,54.74280167,4.91684437,50.00000000
0.00000000,2023-02-20 06:00:00,6,99194,-3.91470003,52.27159882,2.11957026,50.00000000
0.00000000,2023-02-20 06:00:00,6,99195,-3.48300004,51.91669846,4.11795187,50.00000000
0.00000000,2023-02-20 06:00:00,6,99196,-1.91680002,55.52989960,6.34291410,50.00000000
0.00000000,2023-02-20 06:00:00,6,99197,-0.38299999,51.41699982,3.50665450,50.00000000
0.00000000,2023-02-20 06:00:00,6,99198,-1.54999995,51.51699829,5.09536982,50.00000000
0.00000000,2023-02-20 06:00:00,6,99200,-4.30679989,55.90269852,3.52101469,50.00000000
0.00000000,2023-02-20 06:00:00,6,99201,-3.98099995,51.60699844,2.65711212,50.00000000
0.00000000,2023-02-20 06:00:00,6,99203,-0.00900000,51.53400040,3.15252185,50.00000000
0.00000000,2023-02-20 06:00:00,6,99204,-0.01700000,51.54199982,3.18778086,50.00000000
0.00000000,2023-02-20 06:00:00,6,99205,-0.76700002,52.04999924,5.00280571,50.00000000
0.00000000,2023-02-20 06:00:00,6,99206,-1.59899998,53.80799866,5.67402506,50.00000000
0.00000000,2023-02-20 06:00:00,6,99207,-2.58570004,51.91120148,3.36344862,50.00000000
0.00000000,2023-02-20 06:00:00,6,99208,-2.21210003,53.44369888,3.85398173,50.00000000
0.00000000,2023-02-20 06:00:00,6,99209,-1.90489995,52.48049927,4.01583338,50.00000000
0.00000000,2023-02-20 06:00:00,6,99212,-1.16700006,50.83300018,2.76927543,50.00000000
0.00000000,2023-02-20 06:00:00,6,99213,-0.36700001,53.75000000,5.08202648,50.00000000
0.00000000,2023-02-20 06:00:00,6,99214,-0.30000001,53.76699829,5.52976942,50.00000000
0.00000000,2023-02-20 06:00:00,6,99220,1.16400003,52.45619965,5.46527863,50.00000000
0.00000000,2023-02-20 06:00:00,6,99223,-2.55929995,51.55139923,4.85916424,50.00000000
0.00000000,2023-02-20 06:00:00,6,99430,-0.34040001,51.42309952,3.41855812,50.00000000
0.00000000,2023-02-20 06:00:00,6,99557,-2.16700006,54.09999847,8.05434513,50.00000000
0.00000000,2023-02-20 06:00:00,6,99578,-2.55679989,53.60789871,4.44534349,50.00000000
0.00000000,2023-02-20 06:00:00,6,99674,-0.85000002,51.11700058,2.41923952,50.00000000
