attrs,values
units,""
model_var,""
dtime_units,"hour"
level_type,"isobaric"
time_type,"UT"
time_bounds,"[0, 0]"
level,time,dtime,id,lon,lat,forecast_reference_time_hour,scaled_vertical_displacement
0.00000000,2023-02-17 06:00:00,6,505,10.09119987,53.67350006,6.00000000,0.99890715
0.00000000,2023-02-17 06:00:00,6,508,6.78840017,53.45159912,6.00000000,1.00363278
0.00000000,2023-02-17 06:00:00,6,509,4.38399982,51.66550064,6.00000000,1.00181472
0.00000000,2023-02-17 06:00:00,6,513,-2.24799991,53.66199875,6.00000000,1.11415434
0.00000000,2023-02-17 06:00:00,6,514,-3.48399997,53.10900116,6.00000000,1.31567657
0.00000000,2023-02-17 06:00:00,6,515,-3.94280005,55.70169830,6.00000000,1.05820239
0.00000000,2023-02-17 06:00:00,6,516,-3.51239991,51.69110107,6.00000000,1.09632421
0.00000000,2023-02-17 06:00:00,6,517,-2.57739997,57.62689972,6.00000000,0.95019579
0.00000000,2023-02-17 06:00:00,6,518,-9.38189983,51.62979889,6.00000000,1.36329865
0.00000000,2023-02-17 06:00:00,6,519,-4.22970009,55.77059937,6.00000000,0.74923211
0.00000000,2023-02-17 06:00:00,6,520,-1.89760005,54.91260147,6.00000000,1.04773915
0.00000000,2023-02-17 06:00:00,6,521,-0.09800000,52.51100159,6.00000000,1.00363278
0.00000000,2023-02-17 06:00:00,6,522,-1.76830006,54.76470184,6.00000000,1.17708874
0.00000000,2023-02-17 06:00:00,6,523,-2.00850010,55.15710068,6.00000000,0.96300811
0.00000000,2023-02-17 06:00:00,6,531,-2.91589999,54.02780151,6.00000000,1.02941597
0.00000000,2023-02-17 06:00:00,6,532,1.61889994,52.21179962,6.00000000,1.01793993
0.00000000,2023-02-17 06:00:00,6,533,0.96399999,50.91339874,6.00000000,1.04258335
0.00000000,2023-02-17 06:00:00,6,534,-1.71980000,52.45389938,6.00000000,1.00315046
0.00000000,2023-02-17 06:00:00,6,537,-2.78629994,53.88859940,6.00000000,0.98421514
0.00000000,2023-02-17 06:00:00,6,538,-6.55240011,52.62210083,6.00000000,0.99208546
0.00000000,2023-02-17 06:00:00,6,539,-9.15820026,52.10770035,6.00000000,0.98584050
0.00000000,2023-02-17 06:00:00,6,540,-8.93789959,51.81169891,6.00000000,1.01094627
0.00000000,2023-02-17 06:00:00,6,541,-3.07879996,55.18420029,6.00000000,0.89987183
0.00000000,2023-02-17 06:00:00,6,542,-3.12350011,58.43700027,6.00000000,1.04310966
0.00000000,2023-02-17 06:00:00,6,543,-3.45910001,52.92229843,6.00000000,0.85484052
0.00000000,2023-02-17 06:00:00,6,545,7.65829992,49.96879959,6.00000000,0.62571609
0.00000000,2023-02-17 06:00:00,6,553,-2.61139989,55.96500015,6.00000000,1.02239192
0.00000000,2023-02-17 06:00:00,6,554,-3.78160000,55.86650085,6.00000000,1.08056617
0.00000000,2023-02-17 06:00:00,6,555,-1.55400002,55.11149979,6.00000000,1.01370561
